,altitude,aspect,fault,ndvi,plan,profile,rainfall,river,road,slope,spi,sti,twi,soil_envi,landuse_envi,lithology_envi,len_x,len_y,Shape_Leng,Shape_Area
317,571.8153462,215.1784876,7027.765573,0.169536898,0.053234197,0.022325513,992.4553367,229.8757245,637.3388383,25.35679991,24.79561843,12.56703667,4.759310948,2,5,11,84,77,8550,1001875
318,600.973516,92.27228152,6481.832693,0.185779607,0.016743873,0.021388227,993.476054,277.5301045,586.2561038,23.94422003,23.61304565,11.76747722,4.861523274,2,5,11,68,77,8100,1368750
319,324.9227799,131.8324536,1715.785798,0.195927673,0.048703573,0.053886959,987.2657598,253.4153419,905.5518095,17.61370344,16.34394105,8.180633389,5.223898042,1,4,5,22,53,4200,323750
320,619.7170868,219.8507127,6148.357805,0.231841424,0.061653332,0.042344575,985.3937236,383.8997627,544.1981769,27.27843406,28.34712542,13.66873511,4.726838314,2,5,11,37,24,4200,223125
321,439.4,140.2405667,1979.600791,0.169785219,0.057791197,0.017287903,987.5189469,548.0941121,1265.248925,20.11592057,18.78154975,9.542253356,5.020168722,1,5,5,21,34,3000,165625
322,246.1839623,279.628134,676.472572,0.202146206,0.095196996,0.103036342,988.5574312,226.6571922,469.1028667,15.68429722,14.51051215,7.209161937,5.442663787,2,4,5,18,22,2050,132500
323,594.9246575,162.525643,6209.021939,0.178110567,0.071468696,0.078884158,992.3484965,185.0220904,108.4271414,23.68421461,23.10664622,11.60542164,4.857550479,2,5,11,16,18,1750,91250
324,601.5198675,144.8122022,6224.062694,0.303022015,0.044399826,0.042840894,985.7476287,260.2801501,334.5332294,28.64169138,29.7121562,14.45769937,4.650727001,2,4,11,37,21,3200,188750
325,707.3987342,139.4610806,5662.909192,0.152963593,0.090086611,0.043395963,994.7023033,155.8388593,156.1776213,27.39891375,28.08063428,13.80588655,4.748528222,2,5,11,14,24,2050,98750
326,467.0398406,227.5075585,2776.862628,0.22887866,0.100920989,0.080301331,987.5847681,349.4284841,2045.919105,27.5644194,28.32256549,13.86870324,4.714004578,2,5,5,40,33,3800,313750
327,277.9690722,178.7234775,226.302037,0.159293705,0.030521952,-0.083369466,996.6646939,440.3980227,788.178621,22.23954203,21.34133435,10.78400093,4.92375291,2,5,5,35,16,2900,121250
328,539.6682243,132.8611944,6498.424613,0.226157675,0.086347271,0.075889131,990.8895215,222.9494155,62.55208066,18.26621401,17.17594604,8.546842872,5.179557039,1,4,11,18,38,3150,133750
329,478.8991098,91.93362056,6624.182614,0.228624097,0.017840044,0.086236214,987.7070653,112.2302082,226.7150345,22.49874085,21.38619223,10.88143732,4.958860004,2,4,11,32,33,3400,210625
330,566.2698413,230.9463733,6522.695295,0.272361263,0.055639298,0.042253979,986.8794943,221.8436691,171.4737692,28.87980422,29.53109281,14.59786297,4.617573533,2,4,11,39,30,3700,354375
331,483.0163934,174.2491278,6109.965388,0.302798486,0.155441911,0.082148736,985.8064605,151.0485452,75.4070034,26.21431923,26.37829232,13.10766348,4.770018398,2,4,11,20,8,1450,38125
332,458.5520833,193.046883,2460.987483,0.231093382,-0.034371562,-0.050973422,988.0126786,497.6482099,1907.855849,24.24594873,24.15147344,11.94290825,4.854595383,1,4,5,33,22,3200,240000
333,229.0544554,131.738811,828.2367381,0.206522254,0.075526733,0.097636039,987.7446229,99.52919224,209.6067873,11.23472716,10.46267367,4.916565226,5.90309817,2,4,5,23,17,2500,126250
334,273.2307692,101.6689519,404.2267353,0.118332,-0.060073681,0.003943106,991.4936421,412.9290195,794.2142397,18.97002551,17.66892999,8.921155201,5.114303938,2,3,5,30,27,3050,170625
335,393,105.1439781,631.2185059,0.178458437,-1.82694295,1.373057008,997.194519,797.1194458,1273.375671,18.76302958,17.06543207,8.627984047,5.010086298,2,3,0,1,2,150,1250
336,479.3904382,73.46009209,2986.844197,0.174405694,-0.005603936,0.012860079,987.533433,377.8232171,1403.390951,28.31138438,28.10351036,14.26606406,4.603854921,2,5,5,27,43,3650,470625
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,625
338,270.7669725,261.6407579,266.7586935,0.184538575,-0.000919454,0.028386851,998.9711476,519.5390793,713.0377557,18.42858048,17.39143386,8.713446684,5.274848415,2,5,5,44,30,4150,420000
339,806.5333333,62.01880273,5171.650564,0.190122155,0.060205061,-0.005132828,996.5786391,75.5992413,210.0231296,38.94598921,41.94073906,20.41832483,4.154613034,3,5,11,5,11,800,28125
340,430.0306122,102.3448504,1837.202118,0.197764408,-0.004091542,-0.006122234,987.7808149,502.0694878,1155.605257,22.17878634,21.42175188,10.75874439,4.941420605,1,4,5,25,37,3450,183750
341,621.0149254,93.88364359,5951.181291,0.169440167,-0.028715637,0.003737462,993.1605193,102.6461477,253.865268,25.50146195,25.70460083,12.5651451,4.743353426,2,5,11,16,22,2450,83750
342,439.5511364,205.4815224,6363.377597,0.239841899,0.015538418,-0.01672795,987.3679515,170.7909167,106.5431335,25.2507507,25.1202812,12.51226762,4.794841321,1,5,11,17,23,2150,110000
343,299.2140845,178.3467785,163.7846955,0.024921165,0.091251434,0.09726128,991.6349931,321.5628119,1046.315044,20.92828716,20.00403348,10.0589361,5.018206576,2,3,5,33,22,2950,221875
344,411.1891892,151.5576754,5992.292388,0.26664377,0.48890235,0.069202303,985.9138514,83.14069236,119.899185,31.93095018,35.05527711,16.27470066,4.521708624,2,4,2,6,10,800,23125
345,406.1162791,190.5937024,6087.448901,0.278687134,0.215319852,0.040081746,986.4160142,117.115465,74.8395186,26.25701844,27.92300934,13.02874252,4.794266146,1,4,11,10,9,950,26875
346,803.8698225,90.42774789,4487.402263,0.215107448,0.010200995,-0.017314995,983.0292301,733.9505486,996.6681224,38.59663662,44.98123432,19.95405625,4.189427872,1,4,11,22,32,3100,211250
347,512.9599156,229.9376726,4165.353092,0.157077782,0.088977076,0.069829656,984.6210839,288.0934014,156.7449876,29.2044918,29.09490694,14.78951593,4.55884179,2,5,11,46,32,4150,592500
348,372.5526316,308.3069478,2123.313399,0.137686221,0.048275293,-0.103303657,989.2246945,309.4249416,1702.405161,25.35336085,24.30616433,12.53113915,4.71313981,1,5,5,6,9,750,23750
349,944.127451,113.1295034,4867.075291,0.183185185,-0.058671886,-0.040084325,997.8753207,121.6935959,343.8334877,21.6474799,20.67553578,10.41269325,4.952675282,3,5,11,5,30,1850,63750
350,398.754386,242.1459249,5873.078776,0.188193124,0.062567839,0.191816278,985.4625223,58.73097184,71.87869932,13.5722061,12.39102137,6.028488372,5.57463221,2,5,2,8,19,1400,35625
351,445.7106918,115.1226492,5413.323764,0.233501736,0.009564347,0.028441645,983.4307117,112.7417979,996.5670657,23.56054279,22.65810238,11.504928,4.828399862,2,5,11,24,18,2150,99375
352,635.9981685,225.3882393,5302.454069,0.176888035,0.036494429,0.013697068,983.2596674,406.2721456,1456.107047,32.41640778,35.07439832,16.58413145,4.48658163,2,5,11,34,44,4100,341250
353,699.6842105,199.2692912,5032.254052,0.235486734,-0.060712475,-0.081095422,982.8128583,621.1185325,1649.33596,35.27251092,38.77666756,18.16614893,4.330599276,2,4,11,28,44,3700,225625
354,729.042654,254.727039,4857.403501,0.269128546,-0.009512973,0.039198171,982.6086174,688.8262404,1660.013017,30.30424557,30.66155964,15.40540436,4.507164372,2,4,11,24,43,3400,131875
355,417.3068182,137.6841054,6130.342818,0.239197757,0.096656208,0.069070008,987.1682108,93.7652421,203.6643937,24.31800731,24.73695146,12.08549823,4.946020376,1,4,11,9,17,1350,55000
356,443.2215569,190.2427525,5586.007388,0.20604445,0.032072416,0.036817034,984.0177994,180.2613178,599.1653801,28.63968374,29.22611692,14.45638516,4.621756508,2,5,11,23,42,3650,313125
357,458.218254,123.9631003,6349.090851,0.207060696,0.038070394,0.069194761,988.1590501,88.09121932,183.1810923,25.48742184,25.38828725,12.68682313,4.80549471,1,5,11,19,26,2500,157500
358,471.5021186,254.6904639,2133.445922,0.178320087,-0.018205537,-0.007666574,988.3680026,678.7029497,1567.683114,20.89959163,19.77305712,9.992433696,4.987923994,1,5,5,43,31,4250,295000
359,420.0451389,133.2663382,1599.093619,0.211566716,0.023359296,0.021674573,988.290972,492.6320161,988.042266,21.6988721,20.73780924,10.52080887,4.993715389,1,4,5,16,38,3350,180000
360,610.6334311,138.9740538,3885.142718,0.214898205,-0.072966123,-0.017468092,985.1943177,490.326672,411.9186499,29.08999142,30.45065565,14.66360605,4.606686145,2,5,5,60,13,4200,213125
361,328.9182004,178.944666,1240.242384,0.175635964,0.023648496,0.042449765,987.0002408,210.776388,450.5913435,20.89237019,20.02633224,10.04575802,5.036670291,1,4,5,33,34,3800,305625
362,392.2258065,221.7432935,4865.647618,0.235301493,0.394054459,0.11295592,982.1719675,109.6635132,1511.001374,24.60159643,23.58661069,12.098336,4.757738683,2,4,11,6,10,800,19375
363,710.7813411,208.6530593,4666.947152,0.254894122,0.012528219,-0.004264781,982.3232646,714.1501602,1663.013463,35.53375678,38.94646397,18.38391197,4.349187866,2,4,11,24,41,3500,214375
364,997.9621451,74.71462574,4750.374707,0.230582576,-0.045382369,-0.01349099,1000.359311,348.9935349,285.010689,25.32685551,24.87404638,12.61403148,4.812997642,3,4,11,27,50,4100,198125
365,767.943609,92.37347318,5480.05902,0.156474163,0.103963012,0.066910932,994.7621692,137.6488332,416.9801391,29.79970486,30.62185904,15.06865287,4.546987975,2,5,11,22,25,2450,166250
366,374.1,248.6964951,5074.92666,0.234194806,-0.08308904,-0.051089034,982.6090881,59.51238598,1114.820442,19.32764186,17.9013536,9.043452781,5.031209803,2,4,11,7,7,700,25000
367,392.0204082,194.3305374,3506.978732,0.124860296,0.032608766,-0.006273224,984.8376702,111.7352273,73.2379102,23.13429649,22.73452994,11.26562673,4.885818851,2,5,11,17,11,1400,61250
368,1124.679739,210.0071328,2803.560266,0.15399978,-0.10071068,-0.124433854,1055.075726,896.0457133,3579.90341,29.25661141,29.68218707,14.85891321,4.60352593,3,5,4,32,27,3200,248125
369,346.3709677,102.5669448,3383.004017,0.160680699,0.010027369,0.110672534,984.6631263,49.77565834,95.26424871,24.06153429,23.87478953,11.84438086,4.862288256,2,5,11,10,11,1100,38750
370,654.8817787,234.4643664,3606.330041,0.209767785,-0.039093306,-0.048358866,985.788117,553.8823749,638.2664123,29.67319947,30.4055804,15.02113363,4.556852018,2,4,5,63,30,5550,576250
371,289.8081264,210.2492296,13258.59708,0.155704603,0.06691713,0.055201422,1064.321013,297.5651963,3553.41717,20.00446987,19.06912228,9.542301105,5.089167229,1,5,10,35,39,4050,420000
372,576.555102,128.1569006,6333.711894,0.185533955,0.007813767,0.036232091,990.1356812,161.5591634,375.779845,22.91628443,22.12923418,11.2003373,4.912595525,1,5,11,28,45,4100,306250
373,386.06,154.228723,4972.865469,0.174523556,-0.046361598,-0.007452671,982.3564734,98.75805681,1258.146736,21.31384896,19.90133579,10.20413421,4.929973421,2,5,11,11,8,950,31250
374,387.7710843,112.7342859,4833.614623,0.188669653,-0.085145403,0.011364115,982.0500709,57.99249811,1422.097425,19.12886707,18.01326238,9.075665658,5.162798445,2,5,11,10,13,1150,51875
375,716.6137931,260.8548374,4396.856659,0.219395314,-0.040446445,-0.025971256,981.9717138,710.339689,1619.014331,31.20345905,32.13936669,15.93226168,4.493981963,2,5,11,25,48,4000,271875
376,289.4375,136.1771846,932.4871861,0.210457338,0.047176251,0.03970638,986.9404358,279.8436451,144.6851197,15.15502112,13.87757244,6.834038453,5.442161832,2,4,5,44,42,5000,470000
377,264.1744681,118.6282628,512.3076712,0.171932567,0.036877863,0.024150752,986.6591083,115.169224,372.6765578,16.42733242,15.185801,7.523630446,5.310715349,2,3,5,22,23,2300,146875
378,1069.329381,121.7205196,4801.146488,0.163704573,0.02175199,0.004914558,1001.995561,594.2522877,254.5928517,29.3858257,30.37956932,14.88324912,4.602552445,3,5,11,42,65,6100,616875
379,396.4016393,252.2720662,5625.254835,0.167919873,-0.086392327,0.027047545,984.8145809,125.2896174,134.0711291,17.90415313,16.8024088,8.334958375,5.195076917,2,5,2,16,27,2550,152500
380,582.44375,75.20438817,4020.863046,0.17493737,0.046548089,0.058890464,983.3505063,382.1697294,606.6476605,32.94301965,34.14920875,16.94160003,4.406242562,1,4,11,46,46,4650,600000
381,599.6923077,148.5654438,6115.684585,0.135784118,0.079579682,-0.028937668,988.5938326,172.8233164,581.746783,18.79405236,17.3734716,8.791664096,5.106476476,1,5,2,13,18,1650,81250
382,764.3914894,64.82026195,5646.23612,0.184336522,-0.060828042,-0.012498312,993.5994307,288.0489903,595.2998743,27.84450403,28.40774554,13.98517108,4.666621151,2,5,11,27,46,3700,146875
383,439.1120879,139.9344318,5425.917964,0.212401123,0.091331563,0.091534232,983.7767243,140.137194,499.5762453,25.11110855,25.11833551,12.44562477,4.820912127,2,4,2,27,39,3550,284375
384,352.156701,86.06640453,295.6029728,0.041604071,0.074075057,0.001804506,991.4695177,523.8453797,1382.472674,25.92722732,25.96864209,12.93919759,4.781991602,2,3,5,53,21,4050,303125
385,1051.29078,160.5724517,3028.888632,0.172523151,-0.028516941,-0.000852158,1057.631258,738.8933045,3804.725378,26.01007665,25.62842218,12.90660178,4.710330778,3,5,4,39,23,3550,293125
386,996.0700637,186.2693788,3141.2787,0.190102039,0.035698757,-0.066329866,1060.075882,603.6770993,3844.963441,23.61953968,23.04195857,11.59035855,4.87493797,3,5,4,27,14,2450,98125
387,393.5831202,128.9667942,717.1867814,0.1572523,0.008338631,-0.018456326,986.5718858,540.075617,192.3238114,19.73487396,18.44133862,9.348874645,5.064160827,1,3,5,19,51,3950,244375
388,594.4847458,83.43763983,3568.867552,0.154050887,-0.022229378,0.021311163,983.0039518,509.1834416,689.4592589,32.64804118,35.38873808,16.66675348,4.448665637,1,5,11,22,33,2850,184375
389,424.442623,189.871805,1223.519293,0.183207675,-0.0418509,-0.041830672,988.2969394,596.3061288,638.3643594,22.89846552,22.09684754,11.19644886,4.918479888,1,4,5,33,47,4450,457500
390,336.0947075,248.8831168,468.593332,0.062642023,0.006676506,0.037976835,993.4809343,596.9358795,1318.950279,20.48432673,19.552841,9.831337281,5.070545014,2,3,5,60,42,5800,590625
391,726.4418605,184.7753518,3985.662407,0.137233397,-0.029329719,-0.011903445,981.5753112,621.8062208,1455.705124,34.88168056,37.34156183,18.00174114,4.329863805,1,5,11,28,21,2450,161250
392,340.4740741,155.8687436,245.1734511,0.071767412,0.065735325,0.020687152,987.5552059,542.7664232,1027.310405,21.13806776,19.86392185,10.1263424,4.963519867,2,3,5,38,31,3850,253125
393,287.2142857,120.7135377,13062.46315,0.193363364,0.090722972,0.064588936,1064.985927,205.4751825,3088.790109,20.65809046,19.51711029,9.860953883,5.00407681,1,5,10,25,22,2500,201250
394,280.0195122,136.7812916,12547.49156,0.146115525,0.129740728,0.07087453,1067.067135,348.3125329,3006.768608,20.05654891,18.74892279,9.532125825,5.042280386,1,5,10,21,20,2200,128125
395,1053.199282,146.7077233,3410.12606,0.128790038,0.020866159,0.029949739,1062.36703,797.2377738,3758.423014,24.27813321,23.66431267,11.91359289,4.799493026,3,5,4,43,31,4000,422500
396,826.471464,91.86506837,5575.692688,0.200283973,-0.015522619,0.034819696,993.5736722,345.8326373,698.3701806,26.20802859,25.61068809,13.05337182,4.705598797,2,5,2,39,60,5100,251875
397,553.0213333,124.7446355,5952.41587,0.159925748,-0.051805256,-0.018105902,987.6279396,141.3345633,579.271422,29.17068416,30.879336,14.69652997,4.614418931,1,5,2,32,41,3950,234375
398,504.4542484,81.72157293,5765.680032,0.188166679,0.068121614,0.063633974,986.4898781,93.24491149,480.5729732,25.14511618,24.5479281,12.40748049,4.84636831,1,5,2,31,36,3600,191250
399,448.3990826,258.9039977,5247.912683,0.246885659,0.045746046,0.073705452,983.7078829,179.7628747,239.4923949,21.58318699,20.78398388,10.42453328,4.985832894,2,4,2,19,28,2600,136250
400,557.1512605,147.7600238,3358.475223,0.18111842,0.010066061,-0.001531689,983.1954589,449.7702209,591.3847475,32.09681582,33.4878748,16.44231248,4.46301111,1,5,11,28,29,3000,148750
401,1253.381818,81.45554171,4517.992862,0.23646728,0.067477169,-0.039703822,998.8651001,541.6327853,1062.947856,25.21542797,24.65102692,12.51198212,4.776108438,3,4,2,10,16,1300,34375
402,408.1866667,131.4212476,5286.343672,0.152350722,0.127536696,-0.095597617,984.200612,95.3604825,46.51252229,20.54105372,19.73990633,9.909595174,5.092284371,1,5,2,18,12,1800,46875
403,1421.716216,79.74281129,3835.013281,0.170325883,0.004529598,-0.005708622,1008.879841,887.6024085,1059.355874,24.53738516,23.4995046,12.10058705,4.792345438,3,5,2,28,24,2950,191250
404,493.6873199,218.6607706,4206.119205,0.176128173,0.095319606,0.064533502,981.0181354,224.4020975,1752.011258,32.50540294,34.32578668,16.62256132,4.429940429,2,5,11,26,37,3350,433750
405,370.5461201,250.0364377,289.0944401,0.063393317,-0.045886273,-0.021338171,988.8146132,696.8603316,1189.236686,22.50424597,21.47729221,10.94437193,4.914546586,2,3,5,53,40,5550,480000
406,1298.238506,89.9757365,4118.710443,0.181989721,-0.022756631,-0.021246537,1005.070223,594.4739491,889.2459612,27.92549546,28.14869632,14.07539773,4.666692213,3,5,2,38,32,4050,217500
407,1373.222222,45.36361867,4285.799624,0.286601759,0.182038732,0.039816505,1003.857392,594.9841094,1240.554624,34.74495478,35.94764459,17.98087117,4.302075059,3,5,2,7,9,800,16875
408,620.8959108,249.7972553,3734.088386,0.164899625,-0.08517164,-0.055393414,981.1974896,525.2848903,1439.974388,33.59392006,35.61180995,17.27399763,4.394488304,1,5,11,32,29,3050,168125
409,939.2727975,204.5784939,1733.584842,0.257285509,-0.004334246,-0.015612042,1047.74961,447.3163934,2514.06871,28.03572429,28.8854211,14.10933138,4.701825664,3,5,4,60,70,7000,1092500
410,544.3201439,70.33489879,4866.672212,0.245904189,-0.069777902,-0.078767874,982.163388,437.2162636,780.2728495,26.11769838,25.5346778,12.96854858,4.695480819,2,4,11,32,19,2800,173750
411,389.296,157.4082571,367.5079457,0.056063403,0.020976524,0.029757761,985.810413,474.9240737,345.4515664,21.36821006,20.31757061,10.27556868,4.967566848,1,3,5,29,47,4000,390625
412,937.25459,114.0988589,2091.215524,0.210138743,-0.021164075,0.014671248,1052.56566,425.0152419,2867.241798,28.39457388,29.46862371,14.26921907,4.641021357,3,5,4,54,34,4850,510625
413,876.7643611,104.2081107,5434.036761,0.174324926,0.020416485,-0.002591036,993.1995129,228.2201791,1067.294135,27.99598106,28.54335534,14.06969874,4.649797109,2,5,2,32,61,4950,533125
414,513.3195876,161.8276661,4723.123517,0.199560777,0.023312373,0.028197501,981.7192119,452.081811,963.1791411,23.73823774,22.7145548,11.63822337,4.832906558,2,5,11,37,15,3050,181875
415,596.8878505,66.68969869,5541.342746,0.156457188,0.042325595,0.048146068,986.1134086,188.4587077,611.1735673,27.53923806,27.73670474,13.84766124,4.687978533,1,5,2,30,36,3550,200625
416,1562.871795,261.0592111,3727.351857,0.03302341,-0.20111372,-0.043107884,1008.194502,1059.963665,1475.719122,14.12916567,12.74667953,6.171331381,5.397860087,3,5,2,8,8,900,24375
417,521.7950139,250.4261258,4809.659902,0.208606221,0.009114475,0.015705187,982.3133954,404.7252748,409.3371671,26.89677276,26.96885346,13.45703242,4.701028698,2,5,2,22,29,2650,225625
418,287.5670391,260.2005088,12375.5279,0.176849397,0.071478142,0.114484845,1066.766485,247.2370683,2728.016828,21.58280626,20.76393387,10.47043742,5.012293697,1,5,10,32,24,2950,223750
419,301.996997,76.70811537,12681.23409,0.144416196,0.060028114,0.063090587,1065.093828,147.4730663,2734.636377,23.74410748,22.78018534,11.6589512,4.852032829,1,5,10,30,21,2900,208125
420,317.7345845,231.4012399,12630.79134,0.129201913,-0.054157119,-0.039311409,1066.967972,531.4076053,3223.573605,21.15070922,20.03211776,10.14813174,4.980272804,1,5,10,62,40,5400,697500
421,1121.27866,139.3811777,4703.900193,0.082219759,0.004164533,-0.016197006,998.6950772,355.8924245,807.9149836,30.54225415,32.52832846,15.48785293,4.54955508,3,5,2,48,46,4900,354375
422,1030.432836,72.44446103,4833.368091,0.203415553,-0.276669105,0.089798624,995.7725593,88.23304624,1470.161009,29.95077974,29.27789196,15.21579555,4.486079995,3,5,2,5,27,1650,41875
423,493.5454545,87.70279064,5042.489761,0.204336351,-0.00864883,0.027911364,983.9745784,330.0617956,240.3635313,23.06990642,22.61256687,11.24741174,4.897883354,1,5,2,15,24,2150,82500
424,367.7223043,231.3104954,277.0446154,0.037393904,0.030376271,0.017899963,986.2579007,455.6211693,992.5027156,20.21537769,19.02302113,9.620644741,5.036841751,2,3,5,47,36,4450,471875
425,843.1482993,190.7340141,2240.120784,0.203526209,0.116026638,0.08692144,1056.82737,230.9616986,3009.578034,29.41488302,29.91491318,14.89108021,4.569519567,3,5,4,34,46,4250,459375
426,566.3470508,151.0226569,1541.664734,0.154153746,-0.046368755,0.001851974,1077.504087,576.8386953,1714.519528,25.67593645,25.81106718,12.77084128,4.790621829,2,5,5,55,37,5000,560625
427,504.4155039,231.8691961,1135.033367,0.173642747,0.009399524,-0.031720158,1089.327065,460.488037,1283.040343,23.22813401,22.23680272,11.31897647,4.850830398,2,5,5,45,22,4000,416875
428,491.8584475,191.070356,596.4185588,0.203135617,0.048574838,-0.028935023,1105.743384,611.8836339,781.451517,18.8799891,17.66640985,8.862523318,5.114513615,2,5,5,40,19,3500,172500
429,429.8078818,132.3339042,340.4882414,0.223684066,0.020493891,0.09003594,1114.810121,434.8451212,509.1162413,20.25908033,19.21770057,9.682881997,5.081424017,2,4,5,29,17,2750,126875
430,1256.619048,63.67007452,4276.881892,0.062949148,-0.022191223,-0.028483112,1003.854609,519.3130637,923.1962188,30.77846676,32.20162905,15.66392563,4.530113617,3,5,2,47,38,4750,288750
431,542.6873385,175.1710922,1783.615344,0.147991354,0.060106841,-0.01870646,1070.927437,539.7625738,1897.689107,23.5558248,22.98603033,11.55044581,4.874360494,2,5,5,40,29,3800,257500
432,482.0962963,190.7422806,4628.535605,0.175896426,0.008441032,0.021260394,981.9974022,337.370422,220.4563494,19.93091343,19.24901199,9.565030075,5.155545604,1,5,2,18,25,2400,84375
433,493.2630137,118.0461496,730.7043452,0.20479498,-0.013610066,0.04127969,1102.695121,500.8328256,827.4373277,22.14145725,21.17449025,10.74591104,4.946189805,2,5,5,40,24,3500,228125
434,477.7602837,218.739761,181.3226215,0.21065672,-0.014680317,-0.022126226,1124.021252,595.6319822,299.6051029,22.33539052,21.33993033,10.82988331,4.915067241,2,4,5,42,41,4850,625000
435,644.8438061,74.84099761,5265.702329,0.157053346,0.028833934,0.010516325,985.2990066,377.9545073,566.3691555,30.4337868,30.94485615,15.53826221,4.543600821,1,5,2,34,37,3800,348125
436,486.4638826,97.72832863,4291.417498,0.189578132,0.009518459,0.019878124,980.6791249,344.7956728,1173.643281,24.59304705,23.97250096,12.15078333,4.819549391,2,5,11,42,54,5100,553750
437,765.369697,235.8189421,1165.784059,0.279254987,0.02950613,0.019183277,1045.510473,264.3058165,1921.898702,30.49065473,31.22227361,15.54713603,4.541256839,2,5,4,26,25,2800,206250
438,832.9244713,83.11947039,5633.668329,0.184598886,0.096779372,0.072333561,989.1670064,145.2422319,1318.529005,28.89214216,29.66250475,14.58830466,4.612453953,2,5,2,34,20,3000,206875
439,570.313253,226.7906845,4397.327348,0.143469617,0.04756212,-0.00989328,981.2233696,410.0563713,337.1916329,21.55657644,21.58970203,10.4935083,5.071690047,1,5,11,13,37,2800,103750
440,547.936214,105.1759812,1936.139447,0.186126047,-0.048440569,-0.021844959,1066.954506,670.3290006,1964.007422,24.84624481,24.2973157,12.25478527,4.840204927,2,5,5,47,37,4800,330625
441,1412.439024,54.71774639,4400.068693,0.220356505,-0.20556308,-0.123611863,1004.31725,547.3691875,1699.076392,27.50130018,26.92159713,13.79062676,4.621740626,3,5,2,5,13,900,25625
442,492.1334459,243.9298781,2736.985591,0.225403489,0.032699773,0.034830852,987.4450718,385.8328433,276.9230036,29.41204494,29.75932193,14.88516962,4.55750495,1,4,11,60,33,5100,740000
443,376.5973154,266.0195807,333.7351789,-0.026665323,0.001550636,0.038688417,984.6407749,348.7469986,1080.703742,22.19452419,21.01048789,10.74182506,4.912024937,2,3,5,42,28,3900,372500
444,334.1818182,95.63611613,13470.4962,0.192674423,0.029209791,0.028175362,1060.380133,336.2123969,2501.305429,22.7527644,21.65102874,11.07099906,4.883663678,1,4,10,44,27,3850,400625
445,668.4897959,122.4621936,1298.93454,0.287628979,-0.030253942,0.023623604,1050.531763,61.78366141,2022.279659,21.72702902,20.69309157,10.47833472,4.942725366,2,4,4,15,15,1550,61250
446,481.2525253,207.4120208,4320.71656,0.175992243,-0.032049944,-0.025582787,981.1182966,207.3391641,152.9829861,22.18667496,21.61780767,10.72092734,4.929250048,1,5,2,8,18,1350,61875
447,425.9347079,141.6468757,2065.030324,0.234059272,0.046734231,0.055988744,993.4734117,525.086994,401.6262354,26.01076097,25.48113688,12.91820273,4.708036482,1,4,11,38,22,3150,181875
448,434.0541667,179.4811924,2043.393477,0.211158997,0.012435288,-0.024386814,993.8848663,544.4635728,535.7249589,24.37707126,23.84879031,11.97903063,4.800462324,1,4,11,38,24,3350,150000
449,648.5702479,97.39292038,4861.88638,0.154146042,0.017708607,0.0058708,983.9008669,461.1476439,444.7939483,28.26014185,28.46388182,14.28251932,4.646917474,1,4,2,27,48,4100,302500
450,338.2631579,217.7232035,7204.570765,0.277184846,0.087217118,0.108504103,1083.884913,99.08298611,128.6201099,21.9688014,21.3558459,10.6652468,4.975680045,2,4,4,11,19,1500,98750
451,334.6565217,171.1006092,1997.430284,0.225040738,0.052360033,0.034670517,992.1074524,253.7794119,154.432361,28.18614678,28.46978685,14.1954383,4.710240218,1,5,11,29,28,3000,287500
452,563.1315789,128.7371032,3033.375449,0.175882824,-0.088722328,-0.07533237,1038.513613,687.3009741,1242.858204,27.74951142,27.73398537,13.94938641,4.649427387,2,5,5,48,27,4250,350000
453,488.1401869,214.0334945,2819.89583,0.137753955,-0.029796107,-0.034524312,1043.294323,471.4414346,1411.27702,25.60415216,25.0935299,12.70041899,4.737359399,2,5,5,37,10,2600,133750
454,414.1771117,278.4147287,11820.96153,0.227752193,0.001184542,-0.008059243,1065.249745,661.2480806,2347.519994,22.47265275,21.70235689,10.94349953,4.937986275,2,4,10,23,35,3050,254375
455,398.0475504,114.9919325,216.0569583,0.066503688,0.034291846,0.013898872,984.2725751,331.03095,845.8964692,21.76799796,20.68019025,10.48821455,4.934274055,2,3,5,46,30,4300,433750
456,569.7280335,150.932605,2642.789923,0.165256866,-0.018152581,0.017335647,1048.00827,690.4535788,1694.328286,24.88453448,24.16130753,12.28356086,4.768798845,2,5,5,54,28,4700,385625
457,328.5057471,268.014796,12196.2298,0.230189702,-0.021543302,0.070410718,1063.795847,471.0380323,2163.927558,20.5064607,19.62583482,9.907255376,5.113089441,2,4,10,18,13,1600,54375
458,375.9800307,236.1898175,1160.87921,0.190139707,0.004100969,-0.015025295,992.1583403,586.968495,768.4882482,21.27662254,20.22049309,10.22868082,5.020828277,1,5,5,54,26,4350,406875
459,435.6907589,103.7093807,2210.352676,0.196116961,0.013058762,0.025278783,991.9609292,377.5239563,951.4582771,23.67787,22.74756439,11.59384265,4.836717546,1,4,5,73,50,7050,1210625
460,329.5151515,174.2643667,743.469366,0.227079644,0.066677151,0.039646561,992.1582063,464.3146998,360.4705959,19.78324384,18.44799851,9.335159447,5.0289041,1,4,5,33,23,3000,206250
461,898.5768834,188.8969635,5629.125952,0.179908885,0.009289746,0.031388198,991.5014965,214.7050531,1440.741837,29.72993375,31.15539217,15.02344117,4.567184181,2,5,2,50,44,5000,605625
